"","id","Season","Daynum","ID_SeasonTeam1","Team1","ID_SeasonTeam2","Team2","Seed_num_Team1","Seed_Pre_Team1","Seed_Diff_Team1","Seed_num_Team2","Seed_Pre_Team2","Seed_Diff_Team2","Seed_Diff","Result"
"1439","2008_1373_1435",2008,137,"2008_1373",1373,"2008_1435",1435,13,20,7,4,6,2,-9,"Win"
"1440","2008_1373_1437",2008,139,"2008_1373",1373,"2008_1437",1437,13,20,7,12,9,-3,-1,"Lose"
"1441","2008_1155_1437",2008,137,"2008_1155",1155,"2008_1437",1437,5,20,15,12,9,-3,7,"Lose"
"1442","2008_1242_1437",2008,144,"2008_1242",1242,"2008_1437",1437,1,1,0,12,9,-3,11,"Win"
"1443","2008_1417_1443",2008,143,"2008_1417",1417,"2008_1443",1443,1,2,1,12,20,8,11,"Win"
"1444","2008_1179_1443",2008,137,"2008_1179",1179,"2008_1443",1443,5,20,15,12,20,8,7,"Lose"
"1445","2008_1360_1443",2008,139,"2008_1360",1360,"2008_1443",1443,13,20,7,12,20,8,-1,"Lose"
"1446","2008_1323_1450",2008,138,"2008_1323",1323,"2008_1450",1450,5,6,1,4,3,-1,-1,"Lose"
"1447","2008_1314_1450",2008,143,"2008_1314",1314,"2008_1450",1450,1,1,0,4,3,-1,3,"Win"
"1448","2008_1112_1452",2008,136,"2008_1112",1112,"2008_1452",1452,10,8,-2,7,20,13,-3,"Lose"
"1449","2008_1181_1452",2008,138,"2008_1181",1181,"2008_1452",1452,2,6,4,7,20,13,5,"Lose"
"1450","2008_1450_1457",2008,136,"2008_1450",1450,"2008_1457",1457,4,3,-1,13,11,-2,9,"Win"
"1451","2008_1243_1458",2008,138,"2008_1243",1243,"2008_1458",1458,11,20,9,3,2,-1,-8,"Lose"
"1452","2008_1168_1458",2008,136,"2008_1168",1168,"2008_1458",1458,14,20,6,3,2,-1,-11,"Lose"
"1453","2008_1172_1458",2008,144,"2008_1172",1172,"2008_1458",1458,10,13,3,3,2,-1,-7,"Win"
"1454","2008_1208_1462",2008,136,"2008_1208",1208,"2008_1462",1462,14,20,6,3,9,6,-11,"Lose"
"1455","2008_1417_1462",2008,145,"2008_1417",1417,"2008_1462",1462,1,2,1,3,9,6,2,"Win"
"1456","2008_1452_1462",2008,143,"2008_1452",1452,"2008_1462",1462,7,20,13,3,9,6,-4,"Lose"
"1457","2008_1345_1462",2008,138,"2008_1345",1345,"2008_1462",1462,6,9,3,3,9,6,-3,"Lose"
"1458","2009_1112_1156",2009,139,"2009_1112",1112,"2009_1156",1156,12,10,-2,13,20,7,1,"Win"
"1459","2009_1151_1163",2009,136,"2009_1151",1151,"2009_1163",1163,16,20,4,1,4,3,-15,"Lose"
"1460","2009_1127_1181",2009,136,"2009_1127",1127,"2009_1181",1181,15,20,5,2,2,0,-13,"Lose"
"1461","2009_1103_1211",2009,136,"2009_1103",1103,"2009_1211",1211,13,20,7,4,7,3,-9,"Lose"
"1462","2009_1173_1242",2009,139,"2009_1173",1173,"2009_1242",1242,11,20,9,3,1,-2,-8,"Lose"
"1463","2009_1112_1257",2009,144,"2009_1112",1112,"2009_1257",1257,12,10,-2,1,3,2,-11,"Lose"
"1464","2009_1139_1261",2009,136,"2009_1139",1139,"2009_1261",1261,9,7,-2,8,20,12,-1,"Lose"
"1465","2009_1143_1268",2009,136,"2009_1143",1143,"2009_1268",1268,7,20,13,10,20,10,3,"Lose"
"1466","2009_1169_1272",2009,136,"2009_1169",1169,"2009_1272",1272,15,20,5,2,1,-1,-13,"Lose"
"1467","2009_1268_1272",2009,138,"2009_1268",1268,"2009_1272",1272,10,20,10,2,1,-1,-8,"Lose"
"1468","2009_1155_1276",2009,136,"2009_1155",1155,"2009_1276",1276,7,5,-2,10,20,10,3,"Lose"
"1469","2009_1163_1277",2009,152,"2009_1163",1163,"2009_1277",1277,1,4,3,2,5,3,1,"Lose"
"1470","2009_1242_1277",2009,144,"2009_1242",1242,"2009_1277",1277,3,1,-2,2,5,3,-1,"Lose"
"1471","2009_1257_1277",2009,146,"2009_1257",1257,"2009_1277",1277,1,3,2,2,5,3,1,"Lose"
"1472","2009_1266_1281",2009,139,"2009_1266",1266,"2009_1281",1281,6,6,0,3,20,17,-3,"Lose"
"1473","2009_1163_1281",2009,145,"2009_1163",1163,"2009_1281",1281,1,4,3,3,20,17,2,"Win"
"1474","2009_1272_1281",2009,143,"2009_1272",1272,"2009_1281",1281,2,1,-1,3,20,17,1,"Lose"
"1475","2009_1165_1281",2009,137,"2009_1165",1165,"2009_1281",1281,14,14,0,3,20,17,-11,"Lose"
"1476","2009_1106_1287",2009,134,"2009_1106",1106,"2009_1287",1287,16,20,4,16,20,4,0,"Lose"
"1477","2009_1257_1287",2009,137,"2009_1257",1257,"2009_1287",1287,1,3,2,16,20,4,15,"Win"
"1478","2009_1242_1295",2009,137,"2009_1242",1242,"2009_1295",1295,3,1,-2,14,20,6,11,"Win"
"1479","2009_1277_1314",2009,154,"2009_1277",1277,"2009_1314",1314,2,5,3,1,1,0,-1,"Lose"
"1480","2009_1261_1314",2009,138,"2009_1261",1261,"2009_1314",1314,8,20,12,1,1,0,-7,"Lose"
"1481","2009_1211_1314",2009,144,"2009_1211",1211,"2009_1314",1314,4,7,3,1,1,0,-3,"Lose"
"1482","2009_1314_1328",2009,146,"2009_1314",1314,"2009_1328",1328,1,1,0,2,6,4,1,"Win"
"1483","2009_1288_1328",2009,136,"2009_1288",1288,"2009_1328",1328,15,20,5,2,6,4,-13,"Lose"
"1484","2009_1276_1328",2009,138,"2009_1276",1276,"2009_1328",1328,10,20,10,2,6,4,-8,"Lose"
"1485","2009_1190_1338",2009,137,"2009_1190",1190,"2009_1338",1338,16,20,4,1,4,3,-15,"Lose"
"1486","2009_1329_1338",2009,139,"2009_1329",1329,"2009_1338",1338,8,20,12,1,4,3,-7,"Lose"
"1487","2009_1163_1345",2009,143,"2009_1163",1163,"2009_1345",1345,1,4,3,5,6,1,4,"Win"
"1488","2009_1320_1345",2009,136,"2009_1320",1320,"2009_1345",1345,12,20,8,5,6,1,-7,"Lose"
"1489","2009_1314_1347",2009,136,"2009_1314",1314,"2009_1347",1347,1,1,0,16,20,4,15,"Win"
"1490","2009_1277_1352",2009,137,"2009_1277",1277,"2009_1352",1352,2,5,3,15,20,5,13,"Win"
"1491","2009_1326_1373",2009,137,"2009_1326",1326,"2009_1373",1373,8,20,12,9,13,4,1,"Lose"
"1492","2009_1257_1373",2009,139,"2009_1257",1257,"2009_1373",1373,1,3,2,9,13,4,8,"Win"
"1493","2009_1372_1393",2009,137,"2009_1372",1372,"2009_1393",1393,14,20,6,3,20,17,-11,"Lose"
"1494","2009_1113_1393",2009,139,"2009_1113",1113,"2009_1393",1393,6,20,14,3,20,17,-3,"Lose"
"1495","2009_1328_1393",2009,144,"2009_1328",1328,"2009_1393",1393,2,6,4,3,20,17,1,"Win"
"1496","2009_1113_1396",2009,137,"2009_1113",1113,"2009_1396",1396,6,20,14,11,12,1,5,"Win"
"1497","2009_1329_1397",2009,137,"2009_1329",1329,"2009_1397",1397,8,20,12,9,2,-7,1,"Win"
"1498","2009_1181_1400",2009,138,"2009_1181",1181,"2009_1400",1400,2,2,0,7,2,-5,5,"Win"
"1499","2009_1278_1400",2009,136,"2009_1278",1278,"2009_1400",1400,10,20,10,7,2,-5,-3,"Lose"
"1500","2009_1140_1401",2009,136,"2009_1140",1140,"2009_1401",1401,8,8,0,9,9,0,1,"Lose"
"1501","2009_1163_1401",2009,138,"2009_1163",1163,"2009_1401",1401,1,4,3,9,9,0,8,"Win"
"1502","2009_1130_1425",2009,137,"2009_1130",1130,"2009_1425",1425,7,20,13,10,6,-4,3,"Lose"
"1503","2009_1277_1425",2009,139,"2009_1277",1277,"2009_1425",1425,2,5,3,10,6,-4,8,"Win"
"1504","2009_1112_1428",2009,137,"2009_1112",1112,"2009_1428",1428,12,10,-2,5,20,15,-7,"Win"
"1505","2009_1266_1429",2009,137,"2009_1266",1266,"2009_1429",1429,6,6,0,11,20,9,5,"Win"
"1506","2009_1417_1433",2009,136,"2009_1417",1417,"2009_1433",1433,6,1,-5,11,20,9,5,"Win"
"1507","2009_1110_1437",2009,136,"2009_1110",1110,"2009_1437",1437,14,15,1,3,12,9,-11,"Lose"
"1508","2009_1338_1437",2009,145,"2009_1338",1338,"2009_1437",1437,1,4,3,3,12,9,2,"Lose"
"1509","2009_1314_1437",2009,152,"2009_1314",1314,"2009_1437",1437,1,1,0,3,12,9,2,"Win"
"1510","2009_1417_1437",2009,138,"2009_1417",1417,"2009_1437",1437,6,1,-5,3,12,9,-3,"Lose"
"1511","2009_1181_1437",2009,143,"2009_1181",1181,"2009_1437",1437,2,2,0,3,12,9,1,"Lose"
"1512","2009_1211_1443",2009,138,"2009_1211",1211,"2009_1443",1443,4,7,3,12,12,0,8,"Win"
"1513","2009_1228_1443",2009,136,"2009_1228",1228,"2009_1443",1443,5,20,15,12,12,0,7,"Lose"
"1514","2009_1156_1448",2009,137,"2009_1156",1156,"2009_1448",1448,13,20,7,4,20,16,-9,"Win"
"1515","2009_1280_1449",2009,136,"2009_1280",1280,"2009_1449",1449,13,8,-5,4,20,16,-9,"Lose"
"1516","2009_1345_1449",2009,138,"2009_1345",1345,"2009_1449",1449,5,6,1,4,20,16,-1,"Win"
"1517","2009_1173_1452",2009,137,"2009_1173",1173,"2009_1452",1452,11,20,9,6,7,1,-5,"Win"
"1518","2009_1199_1458",2009,137,"2009_1199",1199,"2009_1458",1458,5,20,15,12,3,-9,7,"Lose"
"1519","2009_1338_1462",2009,143,"2009_1338",1338,"2009_1462",1462,1,4,3,4,3,-1,3,"Win"
"1520","2009_1340_1462",2009,137,"2009_1340",1340,"2009_1462",1462,13,16,3,4,3,-1,-9,"Lose"
"1521","2009_1458_1462",2009,139,"2009_1458",1458,"2009_1462",1462,12,3,-9,4,3,-1,-8,"Lose"
"1522","2010_1115_1181",2010,137,"2010_1115",1115,"2010_1181",1181,16,20,4,1,2,1,-15,"Lose"
"1523","2010_1143_1181",2010,139,"2010_1143",1143,"2010_1181",1181,8,7,-1,1,2,1,-7,"Lose"
"1524","2010_1124_1181",2010,146,"2010_1124",1124,"2010_1181",1181,3,20,17,1,2,1,-2,"Lose"
"1525","2010_1139_1181",2010,154,"2010_1139",1139,"2010_1181",1181,5,9,4,1,2,1,-4,"Lose"
"1526","2010_1140_1196",2010,136,"2010_1140",1140,"2010_1196",1196,7,8,1,10,20,10,3,"Win"
"1527","2010_1199_1211",2010,137,"2010_1199",1199,"2010_1211",1211,9,5,-4,8,4,-4,-1,"Lose"
"1528","2010_1139_1243",2010,145,"2010_1139",1139,"2010_1243",1243,5,9,4,2,20,18,-3,"Win"
"1529","2010_1140_1243",2010,138,"2010_1140",1140,"2010_1243",1243,7,8,1,2,20,18,-5,"Lose"
"1530","2010_1190_1246",2010,136,"2010_1190",1190,"2010_1246",1246,16,16,0,1,20,19,-15,"Lose"
"1531","2010_1165_1246",2010,143,"2010_1165",1165,"2010_1246",1246,12,14,2,1,20,19,-11,"Lose"
"1532","2010_1242_1250",2010,136,"2010_1242",1242,"2010_1250",1250,1,3,2,16,20,4,15,"Win"
"1533","2010_1143_1257",2010,137,"2010_1143",1143,"2010_1257",1257,8,7,-1,9,1,-8,1,"Win"
"1534","2010_1222_1268",2010,137,"2010_1222",1222,"2010_1268",1268,13,20,7,4,10,6,-9,"Lose"
"1535","2010_1139_1277",2010,152,"2010_1139",1139,"2010_1277",1277,5,9,4,5,2,-3,0,"Win"
"1536","2010_1268_1277",2010,139,"2010_1268",1268,"2010_1277",1277,4,10,6,5,2,-3,1,"Lose"
"1537","2010_1155_1281",2010,137,"2010_1155",1155,"2010_1281",1281,7,7,0,10,3,-7,3,"Lose"
"1538","2010_1139_1293",2010,138,"2010_1139",1139,"2010_1293",1293,5,9,4,13,20,7,8,"Win"
"1539","2010_1285_1307",2010,136,"2010_1285",1285,"2010_1307",1307,14,20,6,3,20,17,-11,"Lose"
"1540","2010_1277_1308",2010,137,"2010_1277",1277,"2010_1308",1308,5,2,-3,12,20,8,7,"Win"
"1541","2010_1243_1317",2010,136,"2010_1243",1243,"2010_1317",1317,2,20,18,15,20,5,13,"Win"
"1542","2010_1242_1320",2010,138,"2010_1242",1242,"2010_1320",1320,1,3,2,9,12,3,8,"Lose"
"1543","2010_1277_1320",2010,144,"2010_1277",1277,"2010_1320",1320,5,2,-3,9,12,3,4,"Win"
"1544","2010_1207_1325",2010,136,"2010_1207",1207,"2010_1325",1325,3,20,17,14,20,6,11,"Lose"
"1545","2010_1210_1326",2010,139,"2010_1210",1210,"2010_1326",1326,10,20,10,2,8,6,-8,"Lose"
"1546","2010_1210_1329",2010,137,"2010_1210",1210,"2010_1329",1329,10,20,10,7,8,1,-3,"Win"
"1547","2010_1124_1330",2010,138,"2010_1124",1124,"2010_1330",1330,3,20,17,11,20,9,8,"Win"
"1548","2010_1323_1330",2010,136,"2010_1323",1323,"2010_1330",1330,6,20,14,11,20,9,5,"Lose"
"1549","2010_1324_1338",2010,137,"2010_1324",1324,"2010_1338",1338,14,20,6,3,1,-2,-11,"Lose"
"1550","2010_1181_1345",2010,144,"2010_1181",1181,"2010_1345",1345,1,2,1,4,5,1,3,"Win"
"1551","2010_1124_1358",2010,136,"2010_1124",1124,"2010_1358",1358,3,20,17,14,20,6,11,"Win"
"1552","2010_1326_1364",2010,137,"2010_1326",1326,"2010_1364",1364,2,8,6,15,20,5,13,"Win"
"1553","2010_1345_1373",2010,137,"2010_1345",1345,"2010_1373",1373,4,5,1,13,9,-4,9,"Win"
"1554","2010_1350_1388",2010,136,"2010_1350",1350,"2010_1388",1388,7,20,13,10,20,10,3,"Lose"
"1555","2010_1124_1388",2010,144,"2010_1124",1124,"2010_1388",1388,3,20,17,10,20,10,7,"Win"
"1556","2010_1211_1393",2010,139,"2010_1211",1211,"2010_1393",1393,8,4,-4,1,3,2,-7,"Lose"
"1557","2010_1139_1393",2010,143,"2010_1139",1139,"2010_1393",1393,5,9,4,1,3,2,-4,"Win"
"1558","2010_1165_1396",2010,137,"2010_1165",1165,"2010_1396",1396,12,14,2,5,11,6,-7,"Win"
"1559","2010_1326_1397",2010,144,"2010_1326",1326,"2010_1397",1397,2,8,6,6,9,3,4,"Lose"
"1560","2010_1361_1397",2010,136,"2010_1361",1361,"2010_1397",1397,11,20,9,6,9,3,-5,"Lose"
"1561","2010_1325_1397",2010,138,"2010_1325",1325,"2010_1397",1397,14,20,6,6,9,3,-8,"Lose"
"1562","2010_1277_1397",2010,146,"2010_1277",1277,"2010_1397",1397,5,2,-3,6,9,3,1,"Win"
"1563","2010_1345_1401",2010,139,"2010_1345",1345,"2010_1401",1401,4,5,1,5,9,4,1,"Win"
"1564","2010_1320_1424",2010,136,"2010_1320",1320,"2010_1424",1424,9,12,3,8,20,12,-1,"Win"
"1565","2010_1401_1429",2010,137,"2010_1401",1401,"2010_1429",1429,5,9,4,12,11,-1,7,"Win"
"1566","2010_1139_1431",2010,136,"2010_1139",1139,"2010_1431",1431,5,9,4,12,20,8,7,"Win"
"1567","2010_1293_1435",2010,136,"2010_1293",1293,"2010_1435",1435,13,20,7,4,20,16,-9,"Win"
"1568","2010_1393_1436",2010,137,"2010_1393",1393,"2010_1436",1436,1,3,2,16,20,4,15,"Win"
"1569","2010_1352_1437",2010,136,"2010_1352",1352,"2010_1437",1437,15,15,0,2,3,1,-13,"Lose"
"1570","2010_1388_1437",2010,138,"2010_1388",1388,"2010_1437",1437,10,20,10,2,3,1,-8,"Win"
"1571","2010_1400_1448",2010,136,"2010_1400",1400,"2010_1448",1448,8,7,-1,9,4,-5,1,"Lose"
"1572","2010_1246_1448",2010,138,"2010_1246",1246,"2010_1448",1448,1,20,19,9,4,-5,8,"Win"
"1573","2010_1266_1449",2010,136,"2010_1266",1266,"2010_1449",1449,6,6,0,11,4,-7,5,"Lose"
"1574","2010_1307_1449",2010,138,"2010_1307",1307,"2010_1449",1449,3,20,17,11,4,-7,8,"Lose"
"1575","2010_1281_1452",2010,139,"2010_1281",1281,"2010_1452",1452,10,3,-7,2,6,4,-8,"Lose"
"1576","2010_1288_1452",2010,137,"2010_1288",1288,"2010_1452",1452,15,15,0,2,6,4,-13,"Lose"
"1577","2010_1449_1452",2010,143,"2010_1449",1449,"2010_1452",1452,11,4,-7,2,6,4,-9,"Lose"
"1578","2010_1181_1452",2010,152,"2010_1181",1181,"2010_1452",1452,1,2,1,2,6,4,1,"Win"
"1579","2010_1246_1452",2010,145,"2010_1246",1246,"2010_1452",1452,1,20,19,2,6,4,1,"Lose"
"1580","2010_1115_1457",2010,134,"2010_1115",1115,"2010_1457",1457,16,20,4,16,20,4,0,"Win"
"1581","2010_1165_1458",2010,139,"2010_1165",1165,"2010_1458",1458,12,14,2,4,12,8,-8,"Win"
"1582","2010_1458_1459",2010,137,"2010_1458",1458,"2010_1459",1459,4,12,8,13,20,7,9,"Win"
"1583","2010_1278_1462",2010,137,"2010_1278",1278,"2010_1462",1462,11,10,-1,6,4,-2,-5,"Lose"
"1584","2010_1243_1462",2010,143,"2010_1243",1243,"2010_1462",1462,2,20,18,6,4,-2,4,"Win"
"1585","2010_1338_1462",2010,139,"2010_1338",1338,"2010_1462",1462,3,1,-2,6,4,-2,3,"Lose"
"1586","2011_1112_1163",2011,145,"2011_1112",1112,"2011_1163",1163,5,20,15,3,20,17,-2,"Lose"
"1587","2011_1153_1163",2011,138,"2011_1153",1153,"2011_1163",1163,6,20,14,3,20,17,-3,"Lose"
"1588","2011_1137_1163",2011,136,"2011_1137",1137,"2011_1163",1163,14,20,6,3,20,17,-11,"Lose"
"1589","2011_1139_1163",2011,154,"2011_1139",1139,"2011_1163",1163,8,5,-3,3,20,17,-5,"Lose"
"1590","2011_1112_1181",2011,143,"2011_1112",1112,"2011_1181",1181,5,20,15,1,1,0,-4,"Win"
"1591","2011_1139_1196",2011,145,"2011_1139",1139,"2011_1196",1196,8,5,-3,2,10,8,-6,"Win"
"1592","2011_1140_1196",2011,143,"2011_1140",1140,"2011_1196",1196,3,7,4,2,10,8,-1,"Lose"
"1593","2011_1140_1211",2011,138,"2011_1140",1140,"2011_1211",1211,3,7,4,11,8,-3,8,"Win"
"1594","2011_1181_1214",2011,137,"2011_1181",1181,"2011_1214",1214,1,1,0,16,20,4,15,"Win"
"1595","2011_1228_1242",2011,139,"2011_1228",1228,"2011_1242",1242,9,20,11,1,1,0,-8,"Lose"
"1596","2011_1131_1242",2011,137,"2011_1131",1131,"2011_1242",1242,16,20,4,1,1,0,-15,"Lose"
"1597","2011_1163_1246",2011,152,"2011_1163",1163,"2011_1246",1246,3,20,17,4,1,-3,1,"Win"
"1598","2011_1112_1272",2011,137,"2011_1112",1112,"2011_1272",1272,5,20,15,12,20,8,7,"Win"
"1599","2011_1181_1276",2011,139,"2011_1181",1181,"2011_1276",1276,1,1,0,8,20,12,7,"Win"
"1600","2011_1153_1281",2011,136,"2011_1153",1153,"2011_1281",1281,6,20,14,11,10,-1,5,"Win"
"1601","2011_1257_1287",2011,136,"2011_1257",1257,"2011_1287",1287,4,9,5,13,20,7,9,"Lose"
"1602","2011_1254_1314",2011,137,"2011_1254",1254,"2011_1314",1314,15,20,5,2,20,18,-13,"Lose"
"1603","2011_1246_1314",2011,146,"2011_1246",1246,"2011_1314",1314,4,1,-3,2,20,18,-2,"Win"
"1604","2011_1266_1314",2011,144,"2011_1266",1266,"2011_1314",1314,11,6,-5,2,20,18,-9,"Lose"
"1605","2011_1103_1323",2011,137,"2011_1103",1103,"2011_1323",1323,15,20,5,2,6,4,-13,"Lose"
"1606","2011_1199_1323",2011,139,"2011_1199",1199,"2011_1323",1323,10,9,-1,2,6,4,-8,"Win"
"1607","2011_1246_1326",2011,144,"2011_1246",1246,"2011_1326",1326,4,1,-3,1,2,1,-3,"Win"
"1608","2011_1206_1326",2011,139,"2011_1206",1206,"2011_1326",1326,8,20,12,1,2,1,-7,"Lose"
"1609","2011_1139_1330",2011,136,"2011_1139",1139,"2011_1330",1330,8,5,-3,9,11,2,1,"Win"
"1610","2011_1139_1338",2011,138,"2011_1139",1139,"2011_1338",1338,8,5,-3,1,3,2,-7,"Win"
"1611","2011_1246_1343",2011,136,"2011_1246",1246,"2011_1343",1343,4,1,-3,13,20,7,9,"Win"
"1612","2011_1287_1350",2011,138,"2011_1287",1287,"2011_1350",1350,13,20,7,12,7,-5,-1,"Lose"
"1613","2011_1242_1350",2011,144,"2011_1242",1242,"2011_1350",1350,1,1,0,12,7,-5,11,"Win"
"1614","2011_1294_1361",2011,136,"2011_1294",1294,"2011_1361",1361,15,20,5,2,11,9,-13,"Lose"
"1615","2011_1163_1361",2011,143,"2011_1163",1163,"2011_1361",1361,3,20,17,2,11,9,-1,"Win"
"1616","2011_1196_1364",2011,136,"2011_1196",1196,"2011_1364",1364,2,10,8,15,15,0,13,"Win"
"1617","2011_1211_1385",2011,136,"2011_1211",1211,"2011_1385",1385,11,8,-3,6,20,14,-5,"Win"
"1618","2011_1345_1389",2011,137,"2011_1345",1345,"2011_1389",1389,3,4,1,14,20,6,11,"Win"
"1619","2011_1232_1393",2011,137,"2011_1232",1232,"2011_1393",1393,14,20,6,3,1,-2,-11,"Lose"
"1620","2011_1266_1393",2011,139,"2011_1266",1266,"2011_1393",1393,11,6,-5,3,1,-2,-8,"Win"
"1621","2011_1336_1396",2011,136,"2011_1336",1336,"2011_1396",1396,10,20,10,7,5,-2,-3,"Lose"
"1622","2011_1361_1396",2011,138,"2011_1361",1361,"2011_1396",1396,2,11,9,7,5,-2,5,"Win"
"1623","2011_1276_1397",2011,137,"2011_1276",1276,"2011_1397",1397,8,20,12,9,6,-3,1,"Win"
"1624","2011_1324_1400",2011,137,"2011_1324",1324,"2011_1400",1400,13,14,1,4,8,4,-9,"Lose"
"1625","2011_1112_1400",2011,139,"2011_1112",1112,"2011_1400",1400,5,20,15,4,8,4,-1,"Win"
"1626","2011_1199_1401",2011,137,"2011_1199",1199,"2011_1401",1401,10,9,-1,7,5,-2,-3,"Win"
"1627","2011_1155_1412",2011,134,"2011_1155",1155,"2011_1412",1412,12,7,-5,12,20,8,0,"Win"
"1628","2011_1277_1417",2011,136,"2011_1277",1277,"2011_1417",1417,10,5,-5,7,20,13,-3,"Lose"
"1629","2011_1196_1417",2011,138,"2011_1196",1196,"2011_1417",1417,2,10,8,7,20,13,5,"Win"
"1630","2011_1114_1421",2011,134,"2011_1114",1114,"2011_1421",1421,16,20,4,16,20,4,0,"Lose"
"1631","2011_1338_1421",2011,136,"2011_1338",1338,"2011_1421",1421,1,3,2,16,20,4,15,"Win"
"1632","2011_1228_1424",2011,137,"2011_1228",1228,"2011_1424",1424,9,20,11,8,8,0,-1,"Win"
"1633","2011_1106_1427",2011,135,"2011_1106",1106,"2011_1427",1427,16,20,4,16,20,4,0,"Lose"
"1634","2011_1326_1427",2011,137,"2011_1326",1326,"2011_1427",1427,1,2,1,16,20,4,15,"Win"
"1635","2011_1243_1429",2011,136,"2011_1243",1243,"2011_1429",1429,5,2,-3,12,12,0,7,"Win"
"1636","2011_1139_1433",2011,152,"2011_1139",1139,"2011_1433",1433,8,5,-3,11,20,9,3,"Win"
"1637","2011_1425_1433",2011,135,"2011_1425",1425,"2011_1433",1433,11,20,9,11,20,9,0,"Lose"
"1638","2011_1345_1433",2011,139,"2011_1345",1345,"2011_1433",1433,3,4,1,11,20,9,8,"Lose"
"1639","2011_1199_1433",2011,144,"2011_1199",1199,"2011_1433",1433,10,9,-1,11,20,9,1,"Lose"
"1640","2011_1207_1433",2011,137,"2011_1207",1207,"2011_1433",1433,6,3,-3,11,20,9,5,"Lose"
"1641","2011_1242_1433",2011,146,"2011_1242",1242,"2011_1433",1433,1,1,0,11,20,9,10,"Lose"
"1642","2011_1350_1435",2011,136,"2011_1350",1350,"2011_1435",1435,12,7,-5,5,4,-1,-7,"Win"
"1643","2011_1206_1437",2011,137,"2011_1206",1206,"2011_1437",1437,8,20,12,9,2,-7,1,"Win"
"1644","2011_1314_1449",2011,139,"2011_1314",1314,"2011_1449",1449,2,20,18,7,11,4,5,"Win"
"1645","2011_1208_1449",2011,137,"2011_1208",1208,"2011_1449",1449,10,20,10,7,11,4,-3,"Lose"
"1646","2011_1155_1452",2011,136,"2011_1155",1155,"2011_1452",1452,12,7,-5,5,2,-3,-7,"Lose"
"1647","2011_1246_1452",2011,138,"2011_1246",1246,"2011_1452",1452,4,1,-3,5,2,-3,1,"Win"
"1648","2011_1139_1458",2011,143,"2011_1139",1139,"2011_1458",1458,8,5,-3,4,4,0,-4,"Win"
"1649","2011_1125_1458",2011,136,"2011_1125",1125,"2011_1458",1458,13,20,7,4,4,0,-9,"Lose"
"1650","2011_1243_1458",2011,138,"2011_1243",1243,"2011_1458",1458,5,2,-3,4,4,0,-1,"Lose"
"1651","2011_1140_1459",2011,136,"2011_1140",1140,"2011_1459",1459,3,7,4,14,13,-1,11,"Win"
"1652","2011_1266_1462",2011,137,"2011_1266",1266,"2011_1462",1462,11,6,-5,6,6,0,-5,"Win"
"1653","2012_1124_1160",2012,138,"2012_1124",1124,"2012_1160",1160,3,20,17,11,20,9,8,"Win"
"1654","2012_1104_1166",2012,137,"2012_1104",1104,"2012_1166",1166,9,20,11,8,20,12,-1,"Lose"
"1655","2012_1153_1199",2012,139,"2012_1153",1153,"2012_1199",1199,6,6,0,3,10,7,-3,"Win"
"1656","2012_1125_1207",2012,137,"2012_1125",1125,"2012_1207",1207,14,13,-1,3,6,3,-11,"Lose"
"1657","2012_1140_1233",2012,134,"2012_1140",1140,"2012_1233",1233,14,3,-11,14,20,6,0,"Win"
"1658","2012_1163_1235",2012,136,"2012_1163",1163,"2012_1235",1235,9,3,-6,8,20,12,-1,"Lose"
"1659","2012_1178_1242",2012,137,"2012_1178",1178,"2012_1242",1242,15,20,5,2,1,-1,-13,"Lose"
"1660","2012_1124_1246",2012,146,"2012_1124",1124,"2012_1246",1246,3,20,17,1,4,3,-2,"Lose"
"1661","2012_1231_1246",2012,144,"2012_1231",1231,"2012_1246",1246,4,20,16,1,4,3,-3,"Lose"
"1662","2012_1235_1246",2012,138,"2012_1235",1235,"2012_1246",1246,8,20,12,1,4,3,-7,"Lose"
"1663","2012_1242_1246",2012,154,"2012_1242",1242,"2012_1246",1246,2,1,-1,1,4,3,-1,"Lose"
"1664","2012_1181_1250",2012,137,"2012_1181",1181,"2012_1250",1250,2,1,-1,15,20,5,13,"Lose"
"1665","2012_1172_1257",2012,136,"2012_1172",1172,"2012_1257",1257,13,20,7,4,4,0,-9,"Lose"
"1666","2012_1196_1257",2012,145,"2012_1196",1196,"2012_1257",1257,7,2,-5,4,4,0,-3,"Lose"
"1667","2012_1246_1257",2012,152,"2012_1246",1246,"2012_1257",1257,1,4,3,4,4,0,3,"Win"
"1668","2012_1196_1266",2012,143,"2012_1196",1196,"2012_1266",1266,7,2,-5,3,11,8,-4,"Win"
"1669","2012_1140_1266",2012,136,"2012_1140",1140,"2012_1266",1266,14,3,-11,3,11,8,-11,"Lose"
"1670","2012_1257_1277",2012,143,"2012_1257",1257,"2012_1277",1277,4,4,0,1,10,9,-3,"Win"
"1671","2012_1254_1277",2012,137,"2012_1254",1254,"2012_1277",1277,16,15,-1,1,10,9,-15,"Lose"
"1672","2012_1266_1293",2012,138,"2012_1266",1266,"2012_1293",1293,3,11,8,6,20,14,3,"Win"
"1673","2012_1161_1293",2012,136,"2012_1161",1161,"2012_1293",1293,11,20,9,6,20,14,-5,"Lose"
"1674","2012_1207_1301",2012,139,"2012_1207",1207,"2012_1301",1301,3,6,3,11,20,9,8,"Lose"
"1675","2012_1242_1301",2012,144,"2012_1242",1242,"2012_1301",1301,2,1,-1,11,20,9,9,"Win"
