"","Var1","Var2","correlation","abs_cor"
"5696","DR_opp_diff","AST_avg_Team1",0.1136323801863,0.1136323801863
"16226","AST_avg_Team1","DR_opp_diff",0.1136323801863,0.1136323801863
"13727","TO_diff","Score_avg_diff",-0.113517667687289,0.113517667687289
"17237","Score_avg_diff","TO_diff",-0.113517667687289,0.113517667687289
"1816","STL_avg_Team1","Overtime_Team1",-0.11349150538958,0.11349150538958
"6406","Overtime_Team1","STL_avg_Team1",-0.11349150538958,0.11349150538958
"8369","FGP3_opp_Team2","Home_won_prob_Team2",-0.113421629677619,0.113421629677619
"9854","Home_won_prob_Team2","FGP3_opp_Team2",-0.113421629677619,0.113421629677619
"11538","FTP_diff","TR_avg_opp_Team2",0.113405553020215,0.113405553020215
"15453","TR_avg_opp_Team2","FTP_diff",0.113405553020215,0.113405553020215
"12066","PF_avg_opp_Team2","AST_avg_opp_Team2",0.113357138123287,0.113357138123287
"13281","AST_avg_opp_Team2","PF_avg_opp_Team2",0.113357138123287,0.113357138123287
"11150","PF_diff","DR_avg_Team2",-0.113340220025369,0.113340220025369
"18170","DR_avg_Team2","PF_diff",-0.113340220025369,0.113340220025369
"15362","AST_to_SCORE_diff","FGP3_diff_diff",0.113253693906414,0.113253693906414
"17657","FGP3_diff_diff","AST_to_SCORE_diff",0.113253693906414,0.113253693906414
"15908","STL_to_TO_diff","OR_diff",0.113172064470603,0.113172064470603
"17933","OR_diff","STL_to_TO_diff",0.113172064470603,0.113172064470603
"4465","FGP3_diff_diff","FTP_diff_Team1",0.113166995715867,0.113166995715867
"15265","FTP_diff_Team1","FGP3_diff_diff",0.113166995715867,0.113166995715867
"9498","FTP_diff","FGM3_avg_Team2",-0.113126843948466,0.113126843948466
"15438","FGM3_avg_Team2","FTP_diff",-0.113126843948466,0.113126843948466
"1085","BLK_diff","Games_Team1",0.113073259262067,0.113073259262067
"17960","Games_Team1","BLK_diff",0.113073259262067,0.113073259262067
"15761","TR_diff","FTP_diff_diff",-0.113064967094646,0.113064967094646
"16436","FTP_diff_diff","TR_diff",-0.113064967094646,0.113064967094646
"2228","PF_avg_opp_Team1","Away_won_prob_Team1",0.112982619419752,0.112982619419752
"6953","Away_won_prob_Team1","PF_avg_opp_Team1",0.112982619419752,0.112982619419752
"8142","OR_opp_diff","Overtime_Team2",0.112955970495055,0.112955970495055
"15972","Overtime_Team2","OR_opp_diff",0.112955970495055,0.112955970495055
"4181","Score_avg_diff","FTP_Team1",0.112901484492058,0.112901484492058
"13631","FTP_Team1","Score_avg_diff",0.112901484492058,0.112901484492058
"2358","AST_to_TO_Team1","Neutral_won_prob_Team1",0.112884822245219,0.112884822245219
"6138","Neutral_won_prob_Team1","AST_to_TO_Team1",0.112884822245219,0.112884822245219
"530","TR_opp_diff","Seed_num_Team2",0.112789966050784,0.112789966050784
"16460","Seed_num_Team2","TR_opp_diff",0.112789966050784,0.112789966050784
"126","AST_opp_diff","Seed_num_Team1",-0.112785590843297,0.112785590843297
"17001","Seed_num_Team1","AST_opp_diff",-0.112785590843297,0.112785590843297
"5223","Games_won_Team2","TR_avg_opp_Team1",-0.112741430009693,0.112741430009693
"7383","TR_avg_opp_Team1","Games_won_Team2",-0.112741430009693,0.112741430009693
"1018","FGA_avg_Team2","Games_Team1",-0.112671300075342,0.112671300075342
"8848","Games_Team1","FGA_avg_Team2",-0.112671300075342,0.112671300075342
"1626","AST_to_SCORE_diff","Score_avg_opp_Team1",-0.112649099864296,0.112649099864296
"17556","Score_avg_opp_Team1","AST_to_SCORE_diff",-0.112649099864296,0.112649099864296
"8150","AST_opp_diff","Overtime_Team2",0.112591635089493,0.112591635089493
"17060","Overtime_Team2","AST_opp_diff",0.112591635089493,0.112591635089493
"618","FGP3_diff_Team2","Seed_Pre_Team2",-0.112586176205974,0.112586176205974
"9933","Seed_Pre_Team2","FGP3_diff_Team2",-0.112586176205974,0.112586176205974
"1785","Away_won_prob_Team1","Overtime_Team1",-0.112571001847541,0.112571001847541
"2190","Overtime_Team1","Away_won_prob_Team1",-0.112571001847541,0.112571001847541
"7459","FTP_opp_diff","Games_won_Team2",-0.112473024353502,0.112473024353502
"15559","Games_won_Team2","FTP_opp_diff",-0.112473024353502,0.112473024353502
"7560","OR_avg_Team2","Winning_percent_Team2",0.112448050485827,0.112448050485827
"10800","Winning_percent_Team2","OR_avg_Team2",0.112448050485827,0.112448050485827
"17949","BLK_diff","STL_to_TO_diff",0.112327960098073,0.112327960098073
"18084","STL_to_TO_diff","BLK_diff",0.112327960098073,0.112327960098073
"12493","OR_diff","AST_to_TO_Team2",0.112291016892476,0.112291016892476
"15868","AST_to_TO_Team2","OR_diff",0.112291016892476,0.112291016892476
"4749","AST_diff","OR_avg_opp_Team1",0.112186762336766,0.112186762336766
"16899","OR_avg_opp_Team1","AST_diff",0.112186762336766,0.112186762336766
"7475","STL_diff","Games_won_Team2",-0.112082408596497,0.112082408596497
"17735","Games_won_Team2","STL_diff",-0.112082408596497,0.112082408596497
"7550","FGM3_avg_Team2","Winning_percent_Team2",0.112049638107102,0.112049638107102
"9440","Winning_percent_Team2","FGM3_avg_Team2",0.112049638107102,0.112049638107102
"1522","FGP3_Team1","Score_avg_opp_Team1",0.111936832863612,0.111936832863612
"3412","Score_avg_opp_Team1","FGP3_Team1",0.111936832863612,0.111936832863612
"625","OR_avg_opp_Team2","Seed_Pre_Team2",0.111890071219386,0.111890071219386
"10885","Seed_Pre_Team2","OR_avg_opp_Team2",0.111890071219386,0.111890071219386
"2210","OR_avg_Team1","Away_won_prob_Team1",0.111864921500427,0.111864921500427
"4505","Away_won_prob_Team1","OR_avg_Team1",0.111864921500427,0.111864921500427
"1810","AST_avg_Team1","Overtime_Team1",-0.111742195576144,0.111742195576144
"5590","Overtime_Team1","AST_avg_Team1",-0.111742195576144,0.111742195576144
"864","STL_avg_Team1","Seed_Diff",0.11173780427757,0.11173780427757
"6399","Seed_Diff","STL_avg_Team1",0.11173780427757,0.11173780427757
"8543","FGP3_diff","Away_won_prob_Team2",-0.11173716582954,0.11173716582954
"15023","Away_won_prob_Team2","FGP3_diff",-0.11173716582954,0.11173716582954
"5672","BLK_avg_Team2","AST_avg_Team1",-0.111719653945617,0.111719653945617
"12962","AST_avg_Team1","BLK_avg_Team2",-0.111719653945617,0.111719653945617
"3858","BLK_avg_Team1","FTM_avg_Team1",0.111652486077197,0.111652486077197
"6693","FTM_avg_Team1","BLK_avg_Team1",0.111652486077197,0.111652486077197
"7264","Winning_percent_Team2","Games_Team2",0.111622602361272,0.111622602361272
"7534","Games_Team2","Winning_percent_Team2",0.111622602361272,0.111622602361272
"5007","FGP3_diff","DR_avg_opp_Team1",-0.111575713690832,0.111575713690832
"14997","DR_avg_opp_Team1","FGP3_diff",-0.111575713690832,0.111575713690832
"4808","STL_avg_Team1","DR_avg_Team1",-0.111418295470644,0.111418295470644
"6428","DR_avg_Team1","STL_avg_Team1",-0.111418295470644,0.111418295470644
"8422","AST_opp_diff","Home_won_prob_Team2",-0.111328971116597,0.111328971116597
"17062","Home_won_prob_Team2","AST_opp_diff",-0.111328971116597,0.111328971116597
"11805","FGP_opp_diff","OR_percent_Team2",0.111234401658455,0.111234401658455
"14775","OR_percent_Team2","FGP_opp_diff",0.111234401658455,0.111234401658455
"10603","STL_diff","FTP_opp_Team2",0.111202511479744,0.111202511479744
"17758","FTP_opp_Team2","STL_diff",0.111202511479744,0.111202511479744
"2848","TO_opp_diff","FGP_Team1",0.111120584176482,0.111120584176482
"17293","FGP_Team1","TO_opp_diff",0.111120584176482,0.111120584176482
"9482","PF_avg_opp_Team2","FGM3_avg_Team2",-0.111040260504554,0.111040260504554
"13262","FGM3_avg_Team2","PF_avg_opp_Team2",-0.111040260504554,0.111040260504554
"1619","TR_diff_diff","Score_avg_opp_Team1",-0.111006382868938,0.111006382868938
"16604","Score_avg_opp_Team1","TR_diff_diff",-0.111006382868938,0.111006382868938
"6780","FTP_diff_diff","BLK_avg_Team1",-0.110920395108802,0.110920395108802
"15690","BLK_avg_Team1","FTP_diff_diff",-0.110920395108802,0.110920395108802
"497","AST_avg_opp_Team2","Seed_num_Team2",0.110885984510682,0.110885984510682
"11972","Seed_num_Team2","AST_avg_opp_Team2",0.110885984510682,0.110885984510682
"11101","TR_avg_opp_Team2","DR_avg_Team2",0.110865390221582,0.110865390221582
"11506","DR_avg_Team2","TR_avg_opp_Team2",0.110865390221582,0.110865390221582
"11015","PF_opp_diff","OR_avg_opp_Team2",-0.110784716136024,0.110784716136024
"18305","OR_avg_opp_Team2","PF_opp_diff",-0.110784716136024,0.110784716136024
"262","AST_opp_diff","Seed_Pre_Team1",-0.110772562588162,0.110772562588162
"17002","Seed_Pre_Team1","AST_opp_diff",-0.110772562588162,0.110772562588162
"10277","FTP_Team2","FTA_avg_Team2",-0.110751782401838,0.110751782401838
"10412","FTA_avg_Team2","FTP_Team2",-0.110751782401838,0.110751782401838
"2707","TR_diff_diff","FGA_avg_Team1",0.110738388037789,0.110738388037789
"16612","FGA_avg_Team1","TR_diff_diff",0.110738388037789,0.110738388037789
"2007","Score_avg_diff_diff","Overtime_won_prob_Team1",0.110699845360808,0.110699845360808
"13887","Overtime_won_prob_Team1","Score_avg_diff_diff",0.110699845360808,0.110699845360808
"12500","OR_percent_diff","AST_to_TO_Team2",0.110602496058474,0.110602496058474
"16820","AST_to_TO_Team2","OR_percent_diff",0.110602496058474,0.110602496058474
"7461","OR_diff","Games_won_Team2",-0.110480189817205,0.110480189817205
"15831","Games_won_Team2","OR_diff",-0.110480189817205,0.110480189817205
"6073","AST_avg_opp_Team2","TO_avg_opp_Team1",0.110431036588703,0.110431036588703
"12013","TO_avg_opp_Team1","AST_avg_opp_Team2",0.110431036588703,0.110431036588703
"32","FTP_opp_Team1","Seed_num_Team1",0.110400890209345,0.110400890209345
"4217","Seed_num_Team1","FTP_opp_Team1",0.110400890209345,0.110400890209345
"12744","BLK_avg_Team2","STL_avg_Team2",0.110374872945077,0.110374872945077
"13014","STL_avg_Team2","BLK_avg_Team2",0.110374872945077,0.110374872945077
"9618","PF_avg_opp_Team2","FGA3_avg_Team2",-0.110354912411369,0.110354912411369
"13263","FGA3_avg_Team2","PF_avg_opp_Team2",-0.110354912411369,0.110354912411369
"4203","TR_diff_diff","FTP_Team1",-0.110236843003529,0.110236843003529
"16623","FTP_Team1","TR_diff_diff",-0.110236843003529,0.110236843003529
"4478","AST_opp_diff","FTP_diff_Team1",-0.110212820155827,0.110212820155827
"17033","FTP_diff_Team1","AST_opp_diff",-0.110212820155827,0.110212820155827
"3393","AST_to_TO_diff","FGA3_avg_Team1",0.110140948030883,0.110140948030883
"17433","FGA3_avg_Team1","AST_to_TO_diff",0.110140948030883,0.110140948030883
"2888","FTP_opp_Team1","FGP_opp_Team1",0.110120734709096,0.110120734709096
"4238","FGP_opp_Team1","FTP_opp_Team1",0.110120734709096,0.110120734709096
"14","Overtime_Team1","Seed_num_Team1",0.110109112963757,0.110109112963757
"1769","Seed_num_Team1","Overtime_Team1",0.110109112963757,0.110109112963757
"4620","STL_to_TO_diff","OR_avg_Team1",0.110055989979815,0.110055989979815
"17850","OR_avg_Team1","STL_to_TO_diff",0.110055989979815,0.110055989979815
"6119","PF_opp_diff","TO_avg_opp_Team1",0.110039819167966,0.110039819167966
"18269","TO_avg_opp_Team1","PF_opp_diff",0.110039819167966,0.110039819167966
"1052","Winning_percent_diff","Games_Team1",0.109950800810785,0.109950800810785
"13472","Games_Team1","Winning_percent_diff",0.109950800810785,0.109950800810785
"10699","TO_avg_opp_Team2","FTP_diff_Team2",-0.109940532755598,0.109940532755598
"12319","FTP_diff_Team2","TO_avg_opp_Team2",-0.109940532755598,0.109940532755598
"1121","FTP_diff_Team1","Games_won_Team1",0.10985636692444,0.10985636692444
"4361","Games_won_Team1","FTP_diff_Team1",0.10985636692444,0.10985636692444
"4862","Score_avg_opp_diff","DR_avg_Team1",-0.109802655319212,0.109802655319212
"13772","DR_avg_Team1","Score_avg_opp_diff",-0.109802655319212,0.109802655319212
"1766","PF_diff","Score_avg_diff_Team1",0.109746149916998,0.109746149916998
"18101","Score_avg_diff_Team1","PF_diff",0.109746149916998,0.109746149916998
"3295","FTP_Team1","FGA3_avg_Team1",0.109721570376231,0.109721570376231
"4105","FGA3_avg_Team1","FTP_Team1",0.109721570376231,0.109721570376231
"3937","AST_to_TO_diff","FTM_avg_Team1",-0.109656198390736,0.109656198390736
"17437","FTM_avg_Team1","AST_to_TO_diff",-0.109656198390736,0.109656198390736
"417","Games_won_Team1","Seed_num_Team2",0.109564684767093,0.109564684767093
"1092","Seed_num_Team2","Games_won_Team1",0.109564684767093,0.109564684767093
"9477","AST_to_SCORE_Team2","FGM3_avg_Team2",0.109557581482854,0.109557581482854
"12582","FGM3_avg_Team2","AST_to_SCORE_Team2",0.109557581482854,0.109557581482854
"99","EFF_Team2","Seed_num_Team1",0.109423547296671,0.109423547296671
"13329","Seed_num_Team1","EFF_Team2",0.109423547296671,0.109423547296671
"16182","PF_diff","DR_diff",0.109415163056838,0.109415163056838
"18207","DR_diff","PF_diff",0.109415163056838,0.109415163056838
"11685","AST_diff","TR_avg_diff_Team2",-0.109238528242131,0.109238528242131
"16950","TR_avg_diff_Team2","AST_diff",-0.109238528242131,0.109238528242131
"13186","AST_to_SCORE_diff","PF_avg_Team2",0.109202834401997,0.109202834401997
"17641","PF_avg_Team2","AST_to_SCORE_diff",0.109202834401997,0.109202834401997
"10470","PF_diff","FTP_Team2",-0.109197747421125,0.109197747421125
"18165","FTP_Team2","PF_diff",-0.109197747421125,0.109197747421125
"8386","TO_avg_Team2","Home_won_prob_Team2",-0.109173041642771,0.109173041642771
"12166","Home_won_prob_Team2","TO_avg_Team2",-0.109173041642771,0.109173041642771
"938","TR_opp_diff","Seed_Diff",0.109147517062225,0.109147517062225
"16463","Seed_Diff","TR_opp_diff",0.109147517062225,0.109147517062225
"4892","STL_to_TO_diff","DR_avg_Team1",-0.109134544129211,0.109134544129211
"17852","DR_avg_Team1","STL_to_TO_diff",-0.109134544129211,0.109134544129211
"8151","TO_diff","Overtime_Team2",0.109128137320713,0.109128137320713
"17196","Overtime_Team2","TO_diff",0.109128137320713,0.109128137320713
"5023","TO_diff","DR_avg_opp_Team1",0.109067444691006,0.109067444691006
"17173","DR_avg_opp_Team1","TO_diff",0.109067444691006,0.109067444691006
"8525","AST_to_SCORE_Team2","Away_won_prob_Team2",0.10904396366202,0.10904396366202
"12575","Away_won_prob_Team2","AST_to_SCORE_Team2",0.10904396366202,0.10904396366202
"9598","FTP_opp_Team2","FGA3_avg_Team2",0.109032213740762,0.109032213740762
"10543","FGA3_avg_Team2","FTP_opp_Team2",0.109032213740762,0.109032213740762
"17128","TO_opp_diff","AST_opp_diff",0.109015229080071,0.109015229080071
"17398","AST_opp_diff","TO_opp_diff",0.109015229080071,0.109015229080071
"1354","AST_to_SCORE_diff","Winning_percent_Team1",0.108966434281142,0.108966434281142
"17554","Winning_percent_Team1","AST_to_SCORE_diff",0.108966434281142,0.108966434281142
"2298","TR_opp_diff","Away_won_prob_Team1",0.108918831847331,0.108918831847331
"16473","Away_won_prob_Team1","TR_opp_diff",0.108918831847331,0.108918831847331
"14668","FTP_diff_diff","FGP_diff",0.108892529027949,0.108892529027949
"15748","FGP_diff","FTP_diff_diff",0.108892529027949,0.108892529027949
"218","DR_avg_Team2","Seed_Pre_Team1",0.108874722856106,0.108874722856106
"11018","Seed_Pre_Team1","DR_avg_Team2",0.108874722856106,0.108874722856106
"8118","STL_avg_Team2","Overtime_Team2",-0.108867815416986,0.108867815416986
"12708","Overtime_Team2","STL_avg_Team2",-0.108867815416986,0.108867815416986
"9611","TO_avg_opp_Team2","FGA3_avg_Team2",0.108814678383446,0.108814678383446
"12311","FGA3_avg_Team2","TO_avg_opp_Team2",0.108814678383446,0.108814678383446
"8416","DR_opp_diff","Home_won_prob_Team2",-0.108774013153886,0.108774013153886
"16246","Home_won_prob_Team2","DR_opp_diff",-0.108774013153886,0.108774013153886
"8774","FGM3_avg_Team2","FGM_avg_Team2",0.108755182430074,0.108755182430074
"9449","FGM_avg_Team2","FGM3_avg_Team2",0.108755182430074,0.108755182430074
"4479","TO_diff","FTP_diff_Team1",0.108717372602948,0.108717372602948
"17169","FTP_diff_Team1","TO_diff",0.108717372602948,0.108717372602948
"12218","FTP_diff","TO_avg_Team2",0.108689757553595,0.108689757553595
"15458","TO_avg_Team2","FTP_diff",0.108689757553595,0.108689757553595
"8510","FTP_opp_Team2","Away_won_prob_Team2",-0.108685704411256,0.108685704411256
"10535","Away_won_prob_Team2","FTP_opp_Team2",-0.108685704411256,0.108685704411256
"3786","FTP_diff","FGP3_diff_Team1",0.108676800264946,0.108676800264946
"15396","FGP3_diff_Team1","FTP_diff",0.108676800264946,0.108676800264946
"180","TO_avg_Team1","Seed_Pre_Team1",0.10862548921785,0.10862548921785
"5850","Seed_Pre_Team1","TO_avg_Team1",0.10862548921785,0.10862548921785
"663","DR_diff","Seed_Pre_Team2",0.108612412300364,0.108612412300364
"16053","Seed_Pre_Team2","DR_diff",0.108612412300364,0.108612412300364
"2291","FTP_opp_diff","Away_won_prob_Team1",0.108575706875708,0.108575706875708
"15521","Away_won_prob_Team1","FTP_opp_diff",0.108575706875708,0.108575706875708
"10860","FTP_diff_diff","OR_avg_Team2",0.108539262151767,0.108539262151767
"15720","OR_avg_Team2","FTP_diff_diff",0.108539262151767,0.108539262151767
"4391","TR_avg_opp_Team1","FTP_diff_Team1",-0.108528370487644,0.108528370487644
"5201","FTP_diff_Team1","TR_avg_opp_Team1",-0.108528370487644,0.108528370487644
"2418","Away_won_prob_diff","Neutral_won_prob_Team1",0.108499717830153,0.108499717830153
"14298","Neutral_won_prob_Team1","Away_won_prob_diff",0.108499717830153,0.108499717830153
"5014","OR_opp_diff","DR_avg_opp_Team1",-0.108494754906825,0.108494754906825
"15949","DR_avg_opp_Team1","OR_opp_diff",-0.108494754906825,0.108494754906825
"12492","FTP_diff_diff","AST_to_TO_Team2",-0.108490786284782,0.108490786284782
"15732","AST_to_TO_Team2","FTP_diff_diff",-0.108490786284782,0.108490786284782
"9867","FTM_avg_Team2","FGP3_opp_Team2",0.108456741197165,0.108456741197165
"10137","FGP3_opp_Team2","FTM_avg_Team2",0.108456741197165,0.108456741197165
"3378","FTP_diff","FGA3_avg_Team1",0.108433031888416,0.108433031888416
"15393","FGA3_avg_Team1","FTP_diff",0.108433031888416,0.108433031888416
"9594","FGP3_diff_Team2","FGA3_avg_Team2",0.108394398133724,0.108394398133724
"9999","FGA3_avg_Team2","FGP3_diff_Team2",0.108394398133724,0.108394398133724
"8392","BLK_avg_Team2","Home_won_prob_Team2",0.108376403737178,0.108376403737178
"12982","Home_won_prob_Team2","BLK_avg_Team2",0.108376403737178,0.108376403737178
"10742","PF_diff","FTP_diff_Team2",-0.108263727151208,0.108263727151208
"18167","FTP_diff_Team2","PF_diff",-0.108263727151208,0.108263727151208
"96","BLK_avg_Team2","Seed_num_Team1",0.108147836179437,0.108147836179437
"12921","Seed_num_Team1","BLK_avg_Team2",0.108147836179437,0.108147836179437
"6109","AST_diff","TO_avg_opp_Team1",0.108133559719701,0.108133559719701
"16909","TO_avg_opp_Team1","AST_diff",0.108133559719701,0.108133559719701
"11517","AST_to_SCORE_Team2","TR_avg_opp_Team2",-0.108097298810337,0.108097298810337
"12597","TR_avg_opp_Team2","AST_to_SCORE_Team2",-0.108097298810337,0.108097298810337
"6919","DR_diff","PF_avg_Team1",-0.107977516118269,0.107977516118269
"16099","PF_avg_Team1","DR_diff",-0.107977516118269,0.107977516118269
"2338","FGP3_Team1","Neutral_won_prob_Team1",0.107933095934726,0.107933095934726
"3418","Neutral_won_prob_Team1","FGP3_Team1",0.107933095934726,0.107933095934726
"7561","OR_avg_opp_Team2","Winning_percent_Team2",-0.107880772478391,0.107880772478391
"10936","Winning_percent_Team2","OR_avg_opp_Team2",-0.107880772478391,0.107880772478391
