asin,forecast_creation_date,target_week,model_name,demand,p50_fcst,p60_fcst,p80_fcst,p90_fcst
LCF1066423,11/20/2016,1/1/2017,Model A,3,17.96,22.17,34.24,45.5
LCF1066423,11/20/2016,1/1/2017,Model B,3,16.24,18.84,25.85,32.03
LCF1066423,11/20/2016,1/8/2017,Model A,0,14.67,18.11,27.95,37.12
LCF1066423,11/20/2016,1/8/2017,Model B,0,10.45,12.46,17.98,22.94
LCF1066423,11/20/2016,1/15/2017,Model A,4,13.87,17.02,25.98,34.28
LCF1066423,11/20/2016,1/15/2017,Model B,4,8.39,9.8,13.59,16.93
LCF1066423,11/20/2016,1/22/2017,Model A,10,13.17,16.29,25.24,33.58
LCF1066423,11/20/2016,1/22/2017,Model B,10,7.72,8.88,11.97,14.65
QRW7883361,11/20/2016,11/20/2016,Model A,10,49.46,60.72,93.02,123.19
QRW7883361,11/20/2016,11/20/2016,Model B,10,47.7,57.95,87.06,114
QRW7883361,11/20/2016,11/27/2016,Model A,52,54.1,67.55,106.81,144.06
QRW7883361,11/20/2016,11/27/2016,Model B,52,83.43,98.57,140.44,178.22
QRW7883361,11/20/2016,12/4/2016,Model A,75,40.72,52.62,88.52,123.58
QRW7883361,11/20/2016,12/4/2016,Model B,75,95.65,113.94,164.93,211.32
QRW7883361,11/20/2016,12/11/2016,Model A,97,45.08,59.54,104.2,148.63
QRW7883361,11/20/2016,12/11/2016,Model B,97,84.53,102.1,151.77,197.54
QRW7883361,11/20/2016,12/18/2016,Model A,89,23.55,31.39,55.7,79.98
QRW7883361,11/20/2016,12/18/2016,Model B,89,61.69,77.97,126.1,172.27
QRW7883361,11/20/2016,12/25/2016,Model A,45,16.83,22.25,38.86,55.29
QRW7883361,11/20/2016,12/25/2016,Model B,45,44.46,57.82,98.4,138.25
QRW7883361,11/20/2016,1/1/2017,Model A,31,18.05,23.05,37.88,52.13
QRW7883361,11/20/2016,1/1/2017,Model B,31,35.35,46.4,80.25,113.71
QRW7883361,11/20/2016,1/8/2017,Model A,35,15.38,20.17,34.71,48.97
QRW7883361,11/20/2016,1/8/2017,Model B,35,29.92,39.48,68.92,98.12
QRW7883361,11/20/2016,1/15/2017,Model A,22,13.91,18.16,30.98,43.5
QRW7883361,11/20/2016,1/15/2017,Model B,22,27.08,35.46,61.06,86.27
QRW7883361,11/20/2016,1/22/2017,Model A,35,14.12,18.26,30.63,42.61
QRW7883361,11/20/2016,1/22/2017,Model B,35,26.47,33.89,56.03,77.43
VAF5955357,11/20/2016,11/20/2016,Model A,1926,1098.86,1284,1790.91,2244.22
VAF5955357,11/20/2016,11/20/2016,Model B,1926,1047.31,1149.44,1411.52,1631.07
VAF5955357,11/20/2016,11/27/2016,Model A,1516,1346.37,1612.4,2359.35,3043.41
VAF5955357,11/20/2016,11/27/2016,Model B,1516,1240.96,1387.34,1770.26,2097.54
VAF5955357,11/20/2016,12/4/2016,Model A,1019,1175.92,1456.96,2273.91,3045.96
VAF5955357,11/20/2016,12/4/2016,Model B,1019,1280.06,1441.74,1867.96,2235.13
VAF5955357,11/20/2016,12/11/2016,Model A,1006,1162.29,1498.5,2516.27,3512.43
VAF5955357,11/20/2016,12/11/2016,Model B,1006,1175.67,1332.45,1748.43,2109.12
VAF5955357,11/20/2016,12/18/2016,Model A,1295,444.88,574.96,969.59,1356.55
VAF5955357,11/20/2016,12/18/2016,Model B,1295,969.85,1115.15,1506.43,1850.76
VAF5955357,11/20/2016,12/25/2016,Model A,621,368.81,469.5,770.28,1061.35
VAF5955357,11/20/2016,12/25/2016,Model B,621,712.05,829.08,1148.32,1432.79
VAF5955357,11/20/2016,1/1/2017,Model A,706,398.03,501.48,807.28,1100.54
VAF5955357,11/20/2016,1/1/2017,Model B,706,520.97,599.38,810.64,996.64
VAF5955357,11/20/2016,1/8/2017,Model A,650,395.97,488.47,756.08,1007.92
VAF5955357,11/20/2016,1/8/2017,Model B,650,470.34,538.01,719.25,877.89
VAF5955357,11/20/2016,1/15/2017,Model A,523,406.76,508.42,806.49,1090.32
VAF5955357,11/20/2016,1/15/2017,Model B,523,483.35,541.7,694.7,825.8
VAF5955357,11/20/2016,1/22/2017,Model A,528,373.21,467.95,746.58,1012.63
VAF5955357,11/20/2016,1/22/2017,Model B,528,498.49,555.09,702.52,827.98
CGD8314874,11/20/2016,11/20/2016,Model A,1,46.44,55.26,79.78,102.02
CGD8314874,11/20/2016,11/20/2016,Model B,1,76.18,88.81,123.23,153.88
CGD8314874,11/20/2016,11/27/2016,Model A,3,113.59,138.83,211.07,278.4
CGD8314874,11/20/2016,11/27/2016,Model B,3,97.92,114.47,159.73,200.17
CGD8314874,11/20/2016,12/4/2016,Model A,17,104.47,130.39,206.19,278.18
CGD8314874,11/20/2016,12/4/2016,Model B,17,104.45,124.01,178.35,227.63
CGD8314874,11/20/2016,12/11/2016,Model A,4,103.15,127.08,196.11,260.92
CGD8314874,11/20/2016,12/11/2016,Model B,4,96.92,116.95,173.53,225.63
CGD8314874,11/20/2016,12/18/2016,Model A,1,63.84,80.05,127.62,172.94
CGD8314874,11/20/2016,12/18/2016,Model B,1,85.03,104.23,159.35,210.84
CGD8314874,11/20/2016,12/25/2016,Model A,49,40.41,50.3,79.02,106.16
CGD8314874,11/20/2016,12/25/2016,Model B,49,74.39,91.89,142.49,190.07
CGD8314874,11/20/2016,1/1/2017,Model A,0,52.27,66.22,107.54,147.24
CGD8314874,11/20/2016,1/1/2017,Model B,0,71.82,88.16,135.09,178.97
CGD8314874,11/20/2016,1/8/2017,Model A,0,59.42,76.58,128.3,178.75
CGD8314874,11/20/2016,1/8/2017,Model B,0,78.37,94.13,138.4,178.98
CGD8314874,11/20/2016,1/15/2017,Model A,0,65.98,84.07,138.01,190.14
CGD8314874,11/20/2016,1/15/2017,Model B,0,87.92,104.41,150.23,191.78
CGD8314874,11/20/2016,1/22/2017,Model A,4,69.56,88.06,142.88,195.56
CGD8314874,11/20/2016,1/22/2017,Model B,4,94.44,112.64,163.45,209.73
JYW7025258,11/20/2016,11/20/2016,Model A,10,14.92,18.76,29.95,40.53
JYW7025258,11/20/2016,11/20/2016,Model B,10,12.69,14.83,20.65,25.81
JYW7025258,11/20/2016,11/27/2016,Model A,20,19.19,24.61,40.74,56.3
JYW7025258,11/20/2016,11/27/2016,Model B,20,14.37,16.64,22.75,28.11
JYW7025258,11/20/2016,12/4/2016,Model A,12,21.08,27.76,48.18,68.35
JYW7025258,11/20/2016,12/4/2016,Model B,12,14.97,17.32,23.62,29.16
JYW7025258,11/20/2016,12/11/2016,Model A,8,19.55,25.45,43.28,60.71
JYW7025258,11/20/2016,12/11/2016,Model B,8,14.09,16.64,23.61,29.85
JYW7025258,11/20/2016,12/18/2016,Model A,2,13.28,17.24,29.1,40.62
JYW7025258,11/20/2016,12/18/2016,Model B,2,13.99,16.53,23.48,29.7
JYW7025258,11/20/2016,12/25/2016,Model A,6,11.17,14.16,22.9,31.2
JYW7025258,11/20/2016,12/25/2016,Model B,6,14.64,17.26,24.45,30.88
JYW7025258,11/20/2016,1/1/2017,Model A,10,13.53,17.05,27.32,37.05
JYW7025258,11/20/2016,1/1/2017,Model B,10,14.38,17.2,25.02,32.1
JYW7025258,11/20/2016,1/8/2017,Model A,20,14.22,17.95,28.85,39.19
JYW7025258,11/20/2016,1/8/2017,Model B,20,14.51,17.65,26.49,34.63
JYW7025258,11/20/2016,1/15/2017,Model A,17,14.48,17.98,28.03,37.44
JYW7025258,11/20/2016,1/15/2017,Model B,17,15.42,18.6,27.49,35.61
JYW7025258,11/20/2016,1/22/2017,Model A,6,15.11,18.83,29.55,39.63
JYW7025258,11/20/2016,1/22/2017,Model B,6,14.6,17.83,26.95,35.37
EPH2312121,11/20/2016,11/20/2016,Model A,87,73.42,89.48,135.29,177.85
EPH2312121,11/20/2016,11/20/2016,Model B,87,77.52,88,115.8,139.92
EPH2312121,11/20/2016,11/27/2016,Model A,126,109.47,136.53,215.58,290.61
EPH2312121,11/20/2016,11/27/2016,Model B,126,116.18,132.39,175.59,213.23
EPH2312121,11/20/2016,12/4/2016,Model A,162,104.4,136.65,235.63,333.6
EPH2312121,11/20/2016,12/4/2016,Model B,162,132.54,152.33,205.55,252.33
EPH2312121,11/20/2016,12/11/2016,Model A,188,128.51,164.1,270.62,373.87
EPH2312121,11/20/2016,12/11/2016,Model B,188,126.82,146.68,200.45,248.01
EPH2312121,11/20/2016,12/18/2016,Model A,92,78.46,100.44,166.33,230.27
EPH2312121,11/20/2016,12/18/2016,Model B,92,106.2,124.76,175.78,221.59
EPH2312121,11/20/2016,12/25/2016,Model A,55,57.76,72.19,114.36,154.41
EPH2312121,11/20/2016,12/25/2016,Model B,55,80.55,96.42,140.87,181.47
EPH2312121,11/20/2016,1/1/2017,Model A,89,64.14,81.06,131.1,179.1
EPH2312121,11/20/2016,1/1/2017,Model B,89,63.68,75.84,109.73,140.53
EPH2312121,11/20/2016,1/8/2017,Model A,92,55.24,69.33,110.7,150.12
EPH2312121,11/20/2016,1/8/2017,Model B,92,60.17,71.07,101.17,128.31
EPH2312121,11/20/2016,1/15/2017,Model A,74,54.57,69.08,112,153.21
EPH2312121,11/20/2016,1/15/2017,Model B,74,61.7,71.26,97.05,119.79
EPH2312121,11/20/2016,1/22/2017,Model A,76,52.89,66.88,108.24,147.92
EPH2312121,11/20/2016,1/22/2017,Model B,76,61.74,70.63,94.4,115.16
JIP5160720,11/20/2016,11/20/2016,Model A,19,21.03,24.03,32.02,38.97
JIP5160720,11/20/2016,11/20/2016,Model B,19,17.38,20.74,30.08,38.53
JIP5160720,11/20/2016,11/27/2016,Model A,29,28.27,33.75,48.99,62.82
JIP5160720,11/20/2016,11/27/2016,Model B,29,24.9,29.38,41.7,52.76
JIP5160720,11/20/2016,12/4/2016,Model A,12,30.2,36.89,55.96,73.66
JIP5160720,11/20/2016,12/4/2016,Model B,12,26.89,31.81,45.38,57.6
JIP5160720,11/20/2016,12/11/2016,Model A,25,32.64,40.73,64.31,86.61
JIP5160720,11/20/2016,12/11/2016,Model B,25,23.37,27.6,39.22,49.66
JIP5160720,11/20/2016,12/18/2016,Model A,15,19.73,24.68,39.06,52.66
JIP5160720,11/20/2016,12/18/2016,Model B,15,18.56,22.08,31.81,40.6
JIP5160720,11/20/2016,12/25/2016,Model A,9,14.3,17.59,26.98,35.7
JIP5160720,11/20/2016,12/25/2016,Model B,9,15.56,18.36,26.01,32.85
JIP5160720,11/20/2016,1/1/2017,Model A,17,16.38,20.08,30.6,40.35
JIP5160720,11/20/2016,1/1/2017,Model B,17,14.9,17.32,23.84,29.59
JIP5160720,11/20/2016,1/8/2017,Model A,13,14.57,17.75,26.73,34.99
JIP5160720,11/20/2016,1/8/2017,Model B,13,13.83,16.3,23.04,29.06
JIP5160720,11/20/2016,1/15/2017,Model A,10,13.27,16.24,24.66,32.45
JIP5160720,11/20/2016,1/15/2017,Model B,10,13.46,15.82,22.26,27.99
JIP5160720,11/20/2016,1/22/2017,Model A,14,14.14,17.45,26.9,35.69
JIP5160720,11/20/2016,1/22/2017,Model B,14,13.06,15.18,20.88,25.9
ZLS8323687,11/20/2016,11/20/2016,Model A,0,2,2.63,4.38,6.01
ZLS8323687,11/20/2016,11/20/2016,Model B,0,45.1,60.34,108,155.92
ZLS8323687,11/20/2016,11/27/2016,Model A,0,2.47,3.22,5.37,7.37
ZLS8323687,11/20/2016,11/27/2016,Model B,0,93.51,118.49,192.65,264.01
ZLS8323687,11/20/2016,12/4/2016,Model A,0,2.55,3.26,5.28,7.13
ZLS8323687,11/20/2016,12/4/2016,Model B,0,98.23,126.59,212.22,295.85
ZLS8323687,11/20/2016,12/11/2016,Model A,0,1.85,2.46,4.21,5.84
ZLS8323687,11/20/2016,12/11/2016,Model B,0,57.01,78.65,148.57,220.71
ZLS8323687,11/20/2016,12/18/2016,Model A,1,1.17,1.59,2.76,3.83
ZLS8323687,11/20/2016,12/18/2016,Model B,1,10.28,22.02,80.57,161.68
ZLS8323687,11/20/2016,12/25/2016,Model A,0,0.7,0.97,1.69,2.33
ZLS8323687,11/20/2016,12/25/2016,Model B,0,0,2.98,37.4,113.27
ZLS8323687,11/20/2016,1/1/2017,Model A,0,0.62,0.88,1.57,2.18
ZLS8323687,11/20/2016,1/1/2017,Model B,0,8.28,16.77,56.14,108.28
ZLS8323687,11/20/2016,1/8/2017,Model A,0,0.4,0.56,0.99,1.36
ZLS8323687,11/20/2016,1/8/2017,Model B,0,3.98,9.86,41.48,87.34
ZLS8323687,11/20/2016,1/15/2017,Model A,0,0.42,0.6,1.08,1.5
ZLS8323687,11/20/2016,1/15/2017,Model B,0,0,2.27,22.55,61.57
ZLS8323687,11/20/2016,1/22/2017,Model A,0,0.42,0.61,1.13,1.57
ZLS8323687,11/20/2016,1/22/2017,Model B,0,0,1.66,13.07,32.09
CMW9551704,11/20/2016,11/20/2016,Model A,113,95.63,121.51,198.52,272.81
CMW9551704,11/20/2016,11/20/2016,Model B,113,100.77,116.73,160.01,198.33
CMW9551704,11/20/2016,11/27/2016,Model A,195,101.09,133.23,232.51,331.34
CMW9551704,11/20/2016,11/27/2016,Model B,195,102.88,122,175.05,223.12
CMW9551704,11/20/2016,12/4/2016,Model A,176,90.93,126.18,240.94,360.07
CMW9551704,11/20/2016,12/4/2016,Model B,176,95.78,116.37,174.97,229.28
CMW9551704,11/20/2016,12/11/2016,Model A,61,83.43,111.03,197.1,283.43
CMW9551704,11/20/2016,12/11/2016,Model B,61,78.44,97.91,154.81,208.83
CMW9551704,11/20/2016,12/18/2016,Model A,75,54.73,74.61,138.02,202.81
CMW9551704,11/20/2016,12/18/2016,Model B,75,65.49,84,139.55,193.53
CMW9551704,11/20/2016,12/25/2016,Model A,82,61.7,83.06,150.35,218.43
CMW9551704,11/20/2016,12/25/2016,Model B,82,63.48,81.2,134.22,185.62
CMW9551704,11/20/2016,1/1/2017,Model A,40,96.4,127.18,222.37,317.21
CMW9551704,11/20/2016,1/1/2017,Model B,40,67.9,85.84,138.93,189.88
CMW9551704,11/20/2016,1/8/2017,Model A,23,132.36,174.18,303.22,431.58
CMW9551704,11/20/2016,1/8/2017,Model B,23,73.87,91.26,141.53,188.81
CMW9551704,11/20/2016,1/15/2017,Model A,15,130.19,171.62,299.72,427.31
CMW9551704,11/20/2016,1/15/2017,Model B,15,79.55,96.3,143.77,187.59
CMW9551704,11/20/2016,1/22/2017,Model A,58,133.76,176.53,308.92,440.93
CMW9551704,11/20/2016,1/22/2017,Model B,58,79.07,95.68,142.72,186.13
YXZ3013502,11/20/2016,11/20/2016,Model A,208,130.85,155.75,225.13,288.24
YXZ3013502,11/20/2016,11/20/2016,Model B,208,116.63,128.86,160.46,187.09
YXZ3013502,11/20/2016,11/27/2016,Model A,243,170.01,209.51,323.58,430.77
YXZ3013502,11/20/2016,11/27/2016,Model B,243,138.13,154.55,197.51,234.23
YXZ3013502,11/20/2016,12/4/2016,Model A,240,156.57,201.91,339.01,473.09
YXZ3013502,11/20/2016,12/4/2016,Model B,240,144.64,163.82,214.62,258.61
YXZ3013502,11/20/2016,12/11/2016,Model A,292,168.03,206.15,315.75,418.31
YXZ3013502,11/20/2016,12/11/2016,Model B,292,135,154.39,206.27,251.65
YXZ3013502,11/20/2016,12/18/2016,Model A,154,119.17,147.28,228.65,305.27
YXZ3013502,11/20/2016,12/18/2016,Model B,154,117.27,135.25,183.77,226.55
YXZ3013502,11/20/2016,12/25/2016,Model A,142,128.05,158.11,245.05,326.86
YXZ3013502,11/20/2016,12/25/2016,Model B,142,97.02,112.52,154.6,191.9
YXZ3013502,11/20/2016,1/1/2017,Model A,151,181.89,224.2,346.4,461.25
YXZ3013502,11/20/2016,1/1/2017,Model B,151,86.97,100.04,135.2,166.11
YXZ3013502,11/20/2016,1/8/2017,Model A,126,217.75,264.66,398.29,522.3
YXZ3013502,11/20/2016,1/8/2017,Model B,126,92.58,105.03,138.05,166.67
YXZ3013502,11/20/2016,1/15/2017,Model A,156,232.85,282.61,424.18,555.38
YXZ3013502,11/20/2016,1/15/2017,Model B,156,103.37,115.57,147.46,174.69
YXZ3013502,11/20/2016,1/22/2017,Model A,165,238.14,289.47,435.72,571.46
YXZ3013502,11/20/2016,1/22/2017,Model B,165,108.14,121.51,156.63,186.78
NIC3773818,11/20/2016,11/20/2016,Model A,170,62.36,77.5,121.53,163.15
NIC3773818,11/20/2016,11/20/2016,Model B,170,68.18,76.98,100.22,120.25
NIC3773818,11/20/2016,11/27/2016,Model A,10,73.58,93.05,150.69,206.03
NIC3773818,11/20/2016,11/27/2016,Model B,10,92.49,105.1,138.6,167.7
NIC3773818,11/20/2016,12/4/2016,Model A,3,71.9,95.6,169.4,243.35
NIC3773818,11/20/2016,12/4/2016,Model B,3,100.85,116.11,157.24,193.44
NIC3773818,11/20/2016,12/11/2016,Model A,0,70.15,91.36,156.02,219.7
NIC3773818,11/20/2016,12/11/2016,Model B,0,92.69,107.61,148.15,184.12
NIC3773818,11/20/2016,12/18/2016,Model A,0,39.03,51.95,92.12,132.31
NIC3773818,11/20/2016,12/18/2016,Model B,0,78.42,92.46,131.18,166.05
NIC3773818,11/20/2016,12/25/2016,Model A,14,34.99,46.13,80.39,114.38
NIC3773818,11/20/2016,12/25/2016,Model B,14,68.33,81.01,116.16,147.97
NIC3773818,11/20/2016,1/1/2017,Model A,53,40.48,52.97,91.17,128.87
NIC3773818,11/20/2016,1/1/2017,Model B,53,64.31,75.62,106.7,134.61
NIC3773818,11/20/2016,1/8/2017,Model A,88,38.77,50.81,87.68,124.09
NIC3773818,11/20/2016,1/8/2017,Model B,88,64.56,75.12,103.83,129.35
NIC3773818,11/20/2016,1/15/2017,Model A,121,40.15,53.19,93.54,133.77
NIC3773818,11/20/2016,1/15/2017,Model B,121,66.99,76.59,102.27,124.7
NIC3773818,11/20/2016,1/22/2017,Model A,82,40.82,53.88,94.17,134.21
NIC3773818,11/20/2016,1/22/2017,Model B,82,66.41,75.93,101.39,123.63
XCE3720994,11/20/2016,11/20/2016,Model A,62,37.75,47.3,75.22,101.76
XCE3720994,11/20/2016,11/20/2016,Model B,62,52.48,60.95,83.91,104.26
XCE3720994,11/20/2016,11/27/2016,Model A,16,42.75,54.76,90.7,125.53
XCE3720994,11/20/2016,11/27/2016,Model B,16,77.6,89.84,122.96,152.27
XCE3720994,11/20/2016,12/4/2016,Model A,156,45.24,59.04,101.13,142.58
XCE3720994,11/20/2016,12/4/2016,Model B,156,82.97,97.24,136.36,171.4
XCE3720994,11/20/2016,12/11/2016,Model A,157,45.67,61.62,111.92,162.86
XCE3720994,11/20/2016,12/11/2016,Model B,157,69.35,82,116.99,148.58
XCE3720994,11/20/2016,12/18/2016,Model A,39,23.5,31.89,58.39,85.24
XCE3720994,11/20/2016,12/18/2016,Model B,39,52.06,63.47,95.99,126.19
XCE3720994,11/20/2016,12/25/2016,Model A,25,21.16,28.32,50.61,72.91
XCE3720994,11/20/2016,12/25/2016,Model B,25,45.85,55.84,84.26,110.6
XCE3720994,11/20/2016,1/1/2017,Model A,56,23.52,30.64,52.19,73.3
XCE3720994,11/20/2016,1/1/2017,Model B,56,46.07,55.27,81.07,104.66
XCE3720994,11/20/2016,1/8/2017,Model A,95,25.82,33.8,58.1,82.02
XCE3720994,11/20/2016,1/8/2017,Model B,95,44.17,52.8,76.9,98.87
XCE3720994,11/20/2016,1/15/2017,Model A,78,24.82,32.25,54.73,76.7
XCE3720994,11/20/2016,1/15/2017,Model B,78,42.2,50.05,71.82,91.51
XCE3720994,11/20/2016,1/22/2017,Model A,90,24.23,32.19,56.82,81.34
XCE3720994,11/20/2016,1/22/2017,Model B,90,40.66,48.02,68.34,86.64
DTY9778752,11/20/2016,11/20/2016,Model A,22,11.35,14.41,23.36,31.87
DTY9778752,11/20/2016,11/20/2016,Model B,22,15.94,19.45,29.38,38.56
DTY9778752,11/20/2016,11/27/2016,Model A,29,15.91,21.11,37.11,52.97
DTY9778752,11/20/2016,11/27/2016,Model B,29,24.8,29.84,43.95,56.84
DTY9778752,11/20/2016,12/4/2016,Model A,12,15.9,21.1,37.05,52.85
DTY9778752,11/20/2016,12/4/2016,Model B,12,26.52,31.98,47.32,61.38
DTY9778752,11/20/2016,12/11/2016,Model A,17,18.88,25.14,44.48,63.73
DTY9778752,11/20/2016,12/11/2016,Model B,17,21.22,25.69,38.28,49.84
DTY9778752,11/20/2016,12/18/2016,Model A,24,12.21,16.04,27.63,38.98
DTY9778752,11/20/2016,12/18/2016,Model B,24,15.4,19.06,29.56,39.36
DTY9778752,11/20/2016,12/25/2016,Model A,31,10.44,13.37,22.02,30.31
DTY9778752,11/20/2016,12/25/2016,Model B,31,12.7,15.61,23.87,31.53
DTY9778752,11/20/2016,1/1/2017,Model A,45,11.89,15.26,25.24,34.83
DTY9778752,11/20/2016,1/1/2017,Model B,45,13.21,15.77,22.87,29.29
DTY9778752,11/20/2016,1/8/2017,Model A,40,11.74,14.89,24.13,32.91
DTY9778752,11/20/2016,1/8/2017,Model B,40,12.62,15.28,22.7,29.49
DTY9778752,11/20/2016,1/15/2017,Model A,28,10.96,14.08,23.3,32.14
DTY9778752,11/20/2016,1/15/2017,Model B,28,12.12,14.72,22.03,28.73
DTY9778752,11/20/2016,1/22/2017,Model A,33,11.8,14.99,24.31,33.19
DTY9778752,11/20/2016,1/22/2017,Model B,33,11.58,13.95,20.58,26.6
SXN8522386,11/20/2016,11/20/2016,Model A,2,3.94,5.39,9.8,14.13
SXN8522386,11/20/2016,11/20/2016,Model B,2,5.55,6.97,11.02,14.78
SXN8522386,11/20/2016,11/27/2016,Model A,1,5.16,7.19,13.53,19.91
SXN8522386,11/20/2016,11/27/2016,Model B,1,6.34,7.87,12.22,16.24
SXN8522386,11/20/2016,12/4/2016,Model A,6,6.97,9.74,18.48,27.36
SXN8522386,11/20/2016,12/4/2016,Model B,6,7.51,9.18,13.85,18.12
SXN8522386,11/20/2016,12/11/2016,Model A,16,7.12,9.21,15.38,21.29
SXN8522386,11/20/2016,12/11/2016,Model B,16,7.84,9.63,14.69,19.35
SXN8522386,11/20/2016,12/18/2016,Model A,9,4.62,5.98,9.95,13.7
SXN8522386,11/20/2016,12/18/2016,Model B,9,8.14,9.99,15.21,20.01
SXN8522386,11/20/2016,12/25/2016,Model A,2,4.15,5.38,8.93,12.3
SXN8522386,11/20/2016,12/25/2016,Model B,2,7.84,9.67,14.85,19.62
SXN8522386,11/20/2016,1/1/2017,Model A,9,4.49,5.85,9.85,13.66
SXN8522386,11/20/2016,1/1/2017,Model B,9,7.13,9.04,14.57,19.79
SXN8522386,11/20/2016,1/8/2017,Model A,14,4.87,6.39,10.88,15.17
SXN8522386,11/20/2016,1/8/2017,Model B,14,6.89,9,15.27,21.33
SXN8522386,11/20/2016,1/15/2017,Model A,1,5.07,6.61,11.15,15.49
SXN8522386,11/20/2016,1/15/2017,Model B,1,7.28,9.39,15.58,21.51
SXN8522386,11/20/2016,1/22/2017,Model A,0,5.59,7.2,11.89,16.35
SXN8522386,11/20/2016,1/22/2017,Model B,0,7.09,9.08,14.92,20.47
DBT3955048,11/20/2016,11/20/2016,Model A,19,32.99,38.02,51.53,63.41
DBT3955048,11/20/2016,11/20/2016,Model B,19,25.61,29.34,39.28,47.95
DBT3955048,11/20/2016,11/27/2016,Model A,34,47.23,55.4,77.8,97.84
DBT3955048,11/20/2016,11/27/2016,Model B,34,29.44,33.03,42.43,50.47
DBT3955048,11/20/2016,12/4/2016,Model A,29,51.28,61.54,90.35,116.7
DBT3955048,11/20/2016,12/4/2016,Model B,29,31.44,35.35,45.6,54.39
DBT3955048,11/20/2016,12/11/2016,Model A,47,56.5,69.22,105.64,139.61
DBT3955048,11/20/2016,12/11/2016,Model B,47,31.34,35.63,47.02,56.89
DBT3955048,11/20/2016,12/18/2016,Model A,42,36.55,45.22,70.26,93.79
DBT3955048,11/20/2016,12/18/2016,Model B,42,29.4,33.09,42.77,51.07
DBT3955048,11/20/2016,12/25/2016,Model A,28,25.32,31.15,47.86,63.45
DBT3955048,11/20/2016,12/25/2016,Model B,28,25.84,29.11,37.72,45.11
DBT3955048,11/20/2016,1/1/2017,Model A,26,28.53,35.07,53.81,71.29
DBT3955048,11/20/2016,1/1/2017,Model B,26,22.69,25.67,33.52,40.28
DBT3955048,11/20/2016,1/8/2017,Model A,28,24.97,30.5,46.24,60.83
DBT3955048,11/20/2016,1/8/2017,Model B,28,21.6,24.59,32.52,39.39
DBT3955048,11/20/2016,1/15/2017,Model A,33,25.05,30.28,45.01,58.53
DBT3955048,11/20/2016,1/15/2017,Model B,33,21.53,24.4,31.96,38.48
DBT3955048,11/20/2016,1/22/2017,Model A,27,25.01,30.41,45.7,59.82
DBT3955048,11/20/2016,1/22/2017,Model B,27,21.11,23.69,30.41,36.15
QJS8056344,11/20/2016,11/20/2016,Model A,61,101.27,120.31,173.25,221.3
QJS8056344,11/20/2016,11/20/2016,Model B,61,94.34,103.32,126.31,145.5
QJS8056344,11/20/2016,11/27/2016,Model A,107,107.87,131.8,200.3,264.12
QJS8056344,11/20/2016,11/27/2016,Model B,107,132.32,146.04,181.43,211.25
QJS8056344,11/20/2016,12/4/2016,Model A,105,89.69,110.71,171.45,228.56
QJS8056344,11/20/2016,12/4/2016,Model B,105,142.26,158.55,201.02,237.17
QJS8056344,11/20/2016,12/11/2016,Model A,148,87.58,113.52,192.32,269.64
QJS8056344,11/20/2016,12/11/2016,Model B,148,123.68,138.58,177.62,211.04
QJS8056344,11/20/2016,12/18/2016,Model A,94,49.13,63.52,107.01,149.53
QJS8056344,11/20/2016,12/18/2016,Model B,94,90.91,103.62,137.5,167.02
QJS8056344,11/20/2016,12/25/2016,Model A,66,33.83,43.37,71.88,99.5
QJS8056344,11/20/2016,12/25/2016,Model B,66,64.62,73.7,97.89,118.97
QJS8056344,11/20/2016,1/1/2017,Model A,43,38.13,47.8,76.1,103.01
QJS8056344,11/20/2016,1/1/2017,Model B,43,50.24,56.27,72.01,85.47
QJS8056344,11/20/2016,1/8/2017,Model A,30,35.85,44.89,71.33,96.43
QJS8056344,11/20/2016,1/8/2017,Model B,30,48.73,53.58,66.01,76.43
QJS8056344,11/20/2016,1/15/2017,Model A,44,32.84,40.74,63.61,85.14
QJS8056344,11/20/2016,1/15/2017,Model B,44,51.19,55.45,66.21,75.08
QJS8056344,11/20/2016,1/22/2017,Model A,38,33.9,41.57,63.51,83.95
QJS8056344,11/20/2016,1/22/2017,Model B,38,51.61,55.9,66.73,75.66
GKU5427982,11/20/2016,11/20/2016,Model A,29,27.39,32.05,44.77,56.11
GKU5427982,11/20/2016,11/20/2016,Model B,29,24.88,28.46,37.99,46.28
GKU5427982,11/20/2016,11/27/2016,Model A,52,32.04,38.33,55.87,71.85
GKU5427982,11/20/2016,11/27/2016,Model B,52,27.82,31.23,40.15,47.77
GKU5427982,11/20/2016,12/4/2016,Model A,40,33.17,40,59.22,76.85
GKU5427982,11/20/2016,12/4/2016,Model B,40,29.5,33.17,42.81,51.07
GKU5427982,11/20/2016,12/11/2016,Model A,40,30.21,37.78,59.87,80.81
GKU5427982,11/20/2016,12/11/2016,Model B,40,29.68,33.9,45.17,54.97
GKU5427982,11/20/2016,12/18/2016,Model A,20,18.81,23.47,36.99,49.74
GKU5427982,11/20/2016,12/18/2016,Model B,20,29.02,32.95,43.37,52.38
GKU5427982,11/20/2016,12/25/2016,Model A,24,17.12,21.2,32.91,43.86
GKU5427982,11/20/2016,12/25/2016,Model B,24,26.91,30.76,41.02,49.95
GKU5427982,11/20/2016,1/1/2017,Model A,27,19.67,24.22,37.24,49.37
GKU5427982,11/20/2016,1/1/2017,Model B,27,24.84,28.63,38.81,47.75
